Physical Time: Physical Time (s),star,cowan,parker,rectangle,star/ana
2.7,1473.1826940000,1473.178392,1473.580963,1473.16004283093,1.000016095
2.7005,1473.1826350000,1473.178356,1473.580963,1473.16000377390,1.000016082
2.701,1473.1825770000,1473.17832,1473.580963,1473.15996472566,1.000016068
2.7015,1473.1825180000,1473.178284,1473.580963,1473.15992568622,1.000016055
2.702,1473.1824590000,1473.178249,1473.580963,1473.15988665557,1.000016041
2.7025,1473.1824010000,1473.178213,1473.580963,1473.15984763370,1.000016028
2.703,1473.1823420000,1473.178177,1473.580963,1473.15980862062,1.000016014
2.7035,1473.1822830000,1473.178141,1473.580963,1473.15976961633,1.000016001
2.704,1473.1822250000,1473.178106,1473.580963,1473.15973062082,1.000015987
2.7045,1473.1821660000,1473.17807,1473.580963,1473.15969163409,1.000015973
2.705,1473.1821080000,1473.178034,1473.580963,1473.15965265615,1.00001596
2.7055,1473.1820490000,1473.177998,1473.580963,1473.15961368698,1.000015947
2.706,1473.1819910000,1473.177963,1473.580963,1473.15957472659,1.000015933
2.7065,1473.1819320000,1473.177927,1473.580963,1473.15953577498,1.00001592
2.707,1473.1818740000,1473.177891,1473.580963,1473.15949683215,1.000015906
2.7075,1473.1818150000,1473.177856,1473.580963,1473.15945789809,1.000015892
2.708,1473.1817570000,1473.17782,1473.580963,1473.15941897280,1.000015879
2.7085,1473.1816980000,1473.177784,1473.580963,1473.15938005628,1.000015866
2.709,1473.1816400000,1473.177749,1473.580963,1473.15934114853,1.000015852
2.7095,1473.1815820000,1473.177713,1473.580963,1473.15930224955,1.000015839
2.71,1473.1815230000,1473.177677,1473.580963,1473.15926335934,1.000015826
2.7105,1473.1814650000,1473.177642,1473.580963,1473.15922447789,1.000015812
2.711,1473.1814070000,1473.177606,1473.580963,1473.15918560520,1.000015798
2.7115,1473.1813480000,1473.177571,1473.580963,1473.15914674128,1.000015785
2.712,1473.1812900000,1473.177535,1473.580963,1473.15910788612,1.000015772
2.7125,1473.1812320000,1473.177499,1473.580963,1473.15906903972,1.000015758
2.713,1473.1811730000,1473.177464,1473.580963,1473.15903020207,1.000015745
2.7135,1473.1811150000,1473.177428,1473.580963,1473.15899137318,1.000015731
2.714,1473.1810570000,1473.177393,1473.580963,1473.15895255305,1.000015718
2.7145,1473.1809990000,1473.177357,1473.580963,1473.15891374167,1.000015705
2.715,1473.1809410000,1473.177321,1473.580963,1473.15887493904,1.000015691
2.7155,1473.1808820000,1473.177286,1473.580963,1473.15883614516,1.000015678
2.716,1473.1808240000,1473.17725,1473.580963,1473.15879736003,1.000015665
2.7165,1473.1807660000,1473.177215,1473.580963,1473.15875858364,1.000015651
2.717,1473.1807080000,1473.177179,1473.580963,1473.15871981601,1.000015638
2.7175,1473.1806500000,1473.177144,1473.580963,1473.15868105712,1.000015624
2.718,1473.1805920000,1473.177108,1473.580963,1473.15864230697,1.000015611
2.7185,1473.1805340000,1473.177073,1473.580963,1473.15860356556,1.000015598
2.719,1473.1804760000,1473.177037,1473.580963,1473.15856483289,1.000015584
2.7195,1473.1804180000,1473.177002,1473.580963,1473.15852610896,1.000015571
2.72,1473.1803600000,1473.176966,1473.580963,1473.15848739377,1.000015558
2.7205,1473.1803020000,1473.176931,1473.580963,1473.15844868731,1.000015544
2.721,1473.1802440000,1473.176895,1473.580963,1473.15840998959,1.000015531
2.7215,1473.1801860000,1473.17686,1473.580963,1473.15837130060,1.000015518
2.722,1473.1801280000,1473.176824,1473.580963,1473.15833262034,1.000015504
2.7225,1473.1800700000,1473.176789,1473.580963,1473.15829394882,1.000015491
2.723,1473.1800120000,1473.176753,1473.580963,1473.15825528602,1.000015478
2.7235,1473.1799550000,1473.176718,1473.580963,1473.15821663194,1.000015465
2.724,1473.1798970000,1473.176682,1473.580963,1473.15817798659,1.000015452
2.7245,1473.1798390000,1473.176647,1473.580963,1473.15813934997,1.000015438
2.725,1473.1797810000,1473.176612,1473.580963,1473.15810072207,1.000015425
2.7255,1473.1797230000,1473.176576,1473.580963,1473.15806210289,1.000015412
2.726,1473.1796660000,1473.176541,1473.580963,1473.15802349243,1.000015399
2.7265,1473.1796080000,1473.176505,1473.580963,1473.15798489068,1.000015385
2.727,1473.1795500000,1473.17647,1473.580963,1473.15794629766,1.000015372
2.7275,1473.1794920000,1473.176435,1473.580963,1473.15790771335,1.000015359
2.728,1473.1794350000,1473.176399,1473.580963,1473.15786913775,1.000015346
2.7285,1473.1793770000,1473.176364,1473.580963,1473.15783057086,1.000015333
2.729,1473.1793190000,1473.176328,1473.580963,1473.15779201269,1.000015319
2.7295,1473.1792620000,1473.176293,1473.580963,1473.15775346322,1.000015306
2.73,1473.1792040000,1473.176258,1473.580963,1473.15771492246,1.000015293
2.7305,1473.1791470000,1473.176222,1473.580963,1473.15767639041,1.00001528
2.731,1473.1790890000,1473.176187,1473.580963,1473.15763786706,1.000015267
2.7315,1473.1790310000,1473.176152,1473.580963,1473.15759935242,1.000015253
2.732,1473.1789740000,1473.176116,1473.580963,1473.15756084647,1.00001524
2.7325,1473.1789160000,1473.176081,1473.580963,1473.15752234923,1.000015228
2.733,1473.1788590000,1473.176046,1473.580963,1473.15748386069,1.000015214
2.7335,1473.1788010000,1473.17601,1473.580963,1473.15744538084,1.000015201
2.734,1473.1787440000,1473.175975,1473.580963,1473.15740690969,1.000015188
2.7345,1473.1786860000,1473.17594,1473.580963,1473.15736844724,1.000015175
2.735,1473.1786290000,1473.175905,1473.580963,1473.15732999347,1.000015162
2.7355,1473.1785720000,1473.175869,1473.580963,1473.15729154840,1.000015149
2.736,1473.1785140000,1473.175834,1473.580963,1473.15725311202,1.000015135
2.7365,1473.1784570000,1473.175799,1473.580963,1473.15721468433,1.000015122
2.737,1473.1783990000,1473.175763,1473.580963,1473.15717626532,1.00001511
2.7375,1473.1783420000,1473.175728,1473.580963,1473.15713785500,1.000015096
2.738,1473.1782850000,1473.175693,1473.580963,1473.15709945337,1.000015083
2.7385,1473.1782280000,1473.175658,1473.580963,1473.15706106041,1.00001507
2.739,1473.1781700000,1473.175622,1473.580963,1473.15702267614,1.000015057
2.7395,1473.1781130000,1473.175587,1473.580963,1473.15698430055,1.000015044
2.74,1473.1780560000,1473.175552,1473.580963,1473.15694593363,1.000015031
2.7405,1473.1779980000,1473.175517,1473.580963,1473.15690757539,1.000015018
2.741,1473.1779410000,1473.175482,1473.580963,1473.15686922583,1.000015005
2.7415,1473.1778840000,1473.175446,1473.580963,1473.15683088494,1.000014992
2.742,1473.1778270000,1473.175411,1473.580963,1473.15679255273,1.000014979
2.7425,1473.1777700000,1473.175376,1473.580963,1473.15675422918,1.000014966
2.743,1473.1777130000,1473.175341,1473.580963,1473.15671591430,1.000014953
2.7435,1473.1776560000,1473.175306,1473.580963,1473.15667760809,1.00001494
2.744,1473.1775980000,1473.175271,1473.580963,1473.15663931055,1.000014927
2.7445,1473.1775410000,1473.175235,1473.580963,1473.15660102167,1.000014914
2.745,1473.1774840000,1473.1752,1473.580963,1473.15656274146,1.000014901
2.7455,1473.1774270000,1473.175165,1473.580963,1473.15652446991,1.000014888
2.746,1473.1773700000,1473.17513,1473.580963,1473.15648620702,1.000014875
2.7465,1473.1773130000,1473.175095,1473.580963,1473.15644795278,1.000014862
2.747,1473.1772560000,1473.17506,1473.580963,1473.15640970721,1.000014849
2.7475,1473.1771990000,1473.175025,1473.580963,1473.15637147029,1.000014837
2.748,1473.1771420000,1473.17499,1473.580963,1473.15633324202,1.000014823
2.7485,1473.1770850000,1473.174954,1473.580963,1473.15629502241,1.00001481
2.749,1473.1770280000,1473.174919,1473.580963,1473.15625681145,1.000014798
2.7495,1473.1769720000,1473.174884,1473.580963,1473.15621860914,1.000014784
2.75,1473.1769150000,1473.174849,1473.580963,1473.15618041548,1.000014771
2.7505,1473.1768580000,1473.174814,1473.580963,1473.15614223047,1.000014759
2.751,1473.1768010000,1473.174779,1473.580963,1473.15610405410,1.000014746
2.7515,1473.1767440000,1473.174744,1473.580963,1473.15606588638,1.000014733
2.752,1473.1766870000,1473.174709,1473.580963,1473.15602772729,1.00001472
2.7525,1473.1766310000,1473.174674,1473.580963,1473.15598957685,1.000014707
2.753,1473.1765740000,1473.174639,1473.580963,1473.15595143505,1.000014694
2.7535,1473.1765170000,1473.174604,1473.580963,1473.15591330189,1.000014681
2.754,1473.1764600000,1473.174569,1473.580963,1473.15587517737,1.000014668
2.7545,1473.1764040000,1473.174534,1473.580963,1473.15583706148,1.000014656
2.755,1473.1763470000,1473.174499,1473.580963,1473.15579895422,1.000014643
2.7555,1473.1762900000,1473.174464,1473.580963,1473.15576085560,1.00001463
2.756,1473.1762340000,1473.174429,1473.580963,1473.15572276560,1.000014617
2.7565,1473.1761770000,1473.174394,1473.580963,1473.15568468424,1.000014604
2.757,1473.1761200000,1473.174359,1473.580963,1473.15564661150,1.000014591
2.7575,1473.1760640000,1473.174324,1473.580963,1473.15560854739,1.000014579
2.758,1473.1760070000,1473.174289,1473.580963,1473.15557049191,1.000014566
2.7585,1473.1759510000,1473.174254,1473.580963,1473.15553244505,1.000014553
2.759,1473.1758940000,1473.174219,1473.580963,1473.15549440681,1.000014541
2.7595,1473.1758370000,1473.174184,1473.580963,1473.15545637719,1.000014528
2.76,1473.1757810000,1473.174149,1473.580963,1473.15541835619,1.000014515
2.7605,1473.1757240000,1473.174114,1473.580963,1473.15538034381,1.000014502
2.761,1473.1756680000,1473.174079,1473.580963,1473.15534234005,1.000014489
2.7615,1473.1756110000,1473.174044,1473.580963,1473.15530434490,1.000014477
2.762,1473.1755550000,1473.17401,1473.580963,1473.15526635836,1.000014464
2.7625,1473.1754990000,1473.173975,1473.580963,1473.15522838043,1.000014451
2.763,1473.1754420000,1473.17394,1473.580963,1473.15519041112,1.000014438
2.7635,1473.1753860000,1473.173905,1473.580963,1473.15515245041,1.000014426
2.764,1473.1753290000,1473.17387,1473.580963,1473.15511449831,1.000014413
2.7645,1473.1752730000,1473.173835,1473.580963,1473.15507655482,1.0000144
2.765,1473.1752170000,1473.1738,1473.580963,1473.15503861993,1.000014388
2.7655,1473.1751600000,1473.173765,1473.580963,1473.15500069364,1.000014375
2.766,1473.1751040000,1473.173731,1473.580963,1473.15496277596,1.000014362
2.7665,1473.1750480000,1473.173696,1473.580963,1473.15492486687,1.00001435
2.767,1473.1749920000,1473.173661,1473.580963,1473.15488696638,1.000014337
2.7675,1473.1749350000,1473.173626,1473.580963,1473.15484907449,1.000014324
2.768,1473.1748790000,1473.173591,1473.580963,1473.15481119120,1.000014311
2.7685,1473.1748230000,1473.173556,1473.580963,1473.15477331650,1.000014298
2.769,1473.1747670000,1473.173522,1473.580963,1473.15473545039,1.000014286
2.7695,1473.1747110000,1473.173487,1473.580963,1473.15469759287,1.000014273
2.77,1473.1746540000,1473.173452,1473.580963,1473.15465974394,1.000014261
2.7705,1473.1745980000,1473.173417,1473.580963,1473.15462190360,1.000014248
2.771,1473.1745420000,1473.173382,1473.580963,1473.15458407184,1.000014235
2.7715,1473.1744860000,1473.173348,1473.580963,1473.15454624868,1.000014223
2.772,1473.1744300000,1473.173313,1473.580963,1473.15450843409,1.00001421
2.7725,1473.1743740000,1473.173278,1473.580963,1473.15447062809,1.000014198
2.773,1473.1743180000,1473.173243,1473.580963,1473.15443283066,1.000014185
2.7735,1473.1742620000,1473.173209,1473.580963,1473.15439504182,1.000014172
2.774,1473.1742060000,1473.173174,1473.580963,1473.15435726155,1.00001416
2.7745,1473.1741500000,1473.173139,1473.580963,1473.15431948986,1.000014147
2.775,1473.1740940000,1473.173105,1473.580963,1473.15428172675,1.000014134
2.7755,1473.1740380000,1473.17307,1473.580963,1473.15424397220,1.000014122
2.776,1473.1739820000,1473.173035,1473.580963,1473.15420622623,1.00001411
2.7765,1473.1739260000,1473.173,1473.580963,1473.15416848883,1.000014097
2.777,1473.1738700000,1473.172966,1473.580963,1473.15413076000,1.000014084
2.7775,1473.1738140000,1473.172931,1473.580963,1473.15409303974,1.000014072
2.778,1473.1737580000,1473.172896,1473.580963,1473.15405532804,1.000014059
2.7785,1473.1737030000,1473.172862,1473.580963,1473.15401762490,1.000014047
2.779,1473.1736470000,1473.172827,1473.580963,1473.15397993033,1.000014034
2.7795,1473.1735910000,1473.172792,1473.580963,1473.15394224432,1.000014021
2.78,1473.1735350000,1473.172758,1473.580963,1473.15390456687,1.000014009
2.7805,1473.1734790000,1473.172723,1473.580963,1473.15386689798,1.000013997
2.781,1473.1734240000,1473.172688,1473.580963,1473.15382923764,1.000013984
2.7815,1473.1733680000,1473.172654,1473.580963,1473.15379158586,1.000013972
2.782,1473.1733120000,1473.172619,1473.580963,1473.15375394263,1.000013959
2.7825,1473.1732560000,1473.172584,1473.580963,1473.15371630796,1.000013947
2.783,1473.1732010000,1473.17255,1473.580963,1473.15367868184,1.000013934
2.7835,1473.1731450000,1473.172515,1473.580963,1473.15364106426,1.000013922
2.784,1473.1730890000,1473.172481,1473.580963,1473.15360345524,1.000013909
2.7845,1473.1730340000,1473.172446,1473.580963,1473.15356585476,1.000013897
2.785,1473.1729780000,1473.172411,1473.580963,1473.15352826282,1.000013884
2.7855,1473.1729230000,1473.172377,1473.580963,1473.15349067943,1.000013872
2.786,1473.1728670000,1473.172342,1473.580963,1473.15345310458,1.000013859
2.7865,1473.1728120000,1473.172308,1473.580963,1473.15341553827,1.000013847
2.787,1473.1727560000,1473.172273,1473.580963,1473.15337798050,1.000013834
2.7875,1473.1727000000,1473.172239,1473.580963,1473.15334043127,1.000013822
2.788,1473.1726450000,1473.172204,1473.580963,1473.15330289058,1.00001381
2.7885,1473.1725890000,1473.17217,1473.580963,1473.15326535842,1.000013797
2.789,1473.1725340000,1473.172135,1473.580963,1473.15322783479,1.000013785
2.7895,1473.1724790000,1473.172101,1473.580963,1473.15319031969,1.000013772
2.79,1473.1724230000,1473.172066,1473.580963,1473.15315281312,1.00001376
2.7905,1473.1723680000,1473.172032,1473.580963,1473.15311531509,1.000013748
2.791,1473.1723120000,1473.171997,1473.580963,1473.15307782557,1.000013735
2.7915,1473.1722570000,1473.171963,1473.580963,1473.15304034459,1.000013723
2.792,1473.1722020000,1473.171928,1473.580963,1473.15300287213,1.000013711
2.7925,1473.1721460000,1473.171894,1473.580963,1473.15296540819,1.000013698
2.793,1473.1720910000,1473.171859,1473.580963,1473.15292795277,1.000013686
2.7935,1473.1720360000,1473.171825,1473.580963,1473.15289050588,1.000013674
2.794,1473.1719800000,1473.17179,1473.580963,1473.15285306750,1.000013661
2.7945,1473.1719250000,1473.171756,1473.580963,1473.15281563763,1.000013649
2.795,1473.1718700000,1473.171721,1473.580963,1473.15277821629,1.000013637
2.7955,1473.1718150000,1473.171687,1473.580963,1473.15274080345,1.000013625
2.796,1473.1717590000,1473.171652,1473.580963,1473.15270339913,1.000013612
2.7965,1473.1717040000,1473.171618,1473.580963,1473.15266600332,1.000013599
2.797,1473.1716490000,1473.171584,1473.580963,1473.15262861602,1.000013587
2.7975,1473.1715940000,1473.171549,1473.580963,1473.15259123723,1.000013575
2.798,1473.1715390000,1473.171515,1473.580963,1473.15255386694,1.000013563
2.7985,1473.1714830000,1473.17148,1473.580963,1473.15251650516,1.000013551
2.799,1473.1714280000,1473.171446,1473.580963,1473.15247915188,1.000013538
2.7995,1473.1713730000,1473.171412,1473.580963,1473.15244180711,1.000013526
2.8,1473.1713180000,1473.171377,1473.580963,1473.15240447083,1.000013514
2.8005,1473.1712630000,1473.171343,1473.580963,1473.15236714305,1.000013502
2.801,1473.1712080000,1473.171308,1473.580963,1473.15232982377,1.00001349
2.8015,1473.1711530000,1473.171274,1473.580963,1473.15229251299,1.000013477
2.802,1473.1710980000,1473.17124,1473.580963,1473.15225521070,1.000013465
2.8025,1473.1710430000,1473.171205,1473.580963,1473.15221791690,1.000013453
2.803,1473.1709880000,1473.171171,1473.580963,1473.15218063160,1.00001344
2.8035,1473.1709330000,1473.171137,1473.580963,1473.15214335478,1.000013428
2.804,1473.1708780000,1473.171102,1473.580963,1473.15210608646,1.000013416
2.8045,1473.1708230000,1473.171068,1473.580963,1473.15206882662,1.000013404
2.805,1473.1707680000,1473.171034,1473.580963,1473.15203157526,1.000013391
2.8055,1473.1707130000,1473.170999,1473.580963,1473.15199433240,1.000013379
2.806,1473.1706590000,1473.170965,1473.580963,1473.15195709801,1.000013367
2.8065,1473.1706040000,1473.170931,1473.580963,1473.15191987210,1.000013355
2.807,1473.1705490000,1473.170897,1473.580963,1473.15188265468,1.000013343
2.8075,1473.1704940000,1473.170862,1473.580963,1473.15184544573,1.00001333
2.808,1473.1704390000,1473.170828,1473.580963,1473.15180824526,1.000013318
2.8085,1473.1703850000,1473.170794,1473.580963,1473.15177105326,1.000013306
2.809,1473.1703300000,1473.17076,1473.580963,1473.15173386974,1.000013294
2.8095,1473.1702750000,1473.170725,1473.580963,1473.15169669468,1.000013282
2.81,1473.1702200000,1473.170691,1473.580963,1473.15165952810,1.00001327
2.8105,1473.1701660000,1473.170657,1473.580963,1473.15162236999,1.000013258
2.811,1473.1701110000,1473.170623,1473.580963,1473.15158522035,1.000013246
2.8115,1473.1700560000,1473.170588,1473.580963,1473.15154807917,1.000013233
2.812,1473.1700020000,1473.170554,1473.580963,1473.15151094646,1.000013221
2.8125,1473.1699470000,1473.17052,1473.580963,1473.15147382221,1.000013209
2.813,1473.1698920000,1473.170486,1473.580963,1473.15143670642,1.000013197
2.8135,1473.1698380000,1473.170452,1473.580963,1473.15139959910,1.000013185
2.814,1473.1697830000,1473.170417,1473.580963,1473.15136250023,1.000013173
2.8145,1473.1697290000,1473.170383,1473.580963,1473.15132540982,1.000013161
2.815,1473.1696740000,1473.170349,1473.580963,1473.15128832786,1.000013149
2.8155,1473.1696190000,1473.170315,1473.580963,1473.15125125436,1.000013137
2.816,1473.1695650000,1473.170281,1473.580963,1473.15121418931,1.000013125
2.8165,1473.1695100000,1473.170247,1473.580963,1473.15117713272,1.000013113
2.817,1473.1694560000,1473.170212,1473.580963,1473.15114008457,1.0000131
2.8175,1473.1694020000,1473.170178,1473.580963,1473.15110304487,1.000013089
2.818,1473.1693470000,1473.170144,1473.580963,1473.15106601362,1.000013077
